user,item,rating,prediction
7465,3998,4.0,3.749797
44214,3998,5.0,4.1900105
30640,3998,5.0,3.3727927
7597,3998,5.0,
27995,3998,5.0,4.546176
41663,3998,4.0,3.4187503
8031,3998,5.0,4.1679745
42358,4087,4.0,3.3453677
3102,4087,1.0,3.0414047
35863,4087,5.0,3.8992248
12604,4087,5.0,3.686613
19937,4605,2.0,3.7691283
1869,4635,4.0,3.6780858
43309,4635,3.0,3.847856
34335,4635,3.0,3.7108784
29292,4722,4.0,3.2062926
19449,4722,1.0,3.4308639
34133,4722,5.0,3.5694356
13626,4722,5.0,
18131,4722,3.0,
44500,4722,5.0,
47894,4805,1.0,3.288748
16235,4814,4.0,3.7321842
31492,4814,2.0,
2363,4890,3.0,1.9477491
46336,4890,4.0,3.4435155
6396,5305,1.0,2.752102
26775,5305,4.0,2.8503294
27433,5305,4.0,3.8041887
44747,5305,5.0,4.327466
21819,5305,4.0,3.8373506
34463,5589,5.0,4.049279
24048,5589,4.0,4.8994584
55,5589,4.0,0.69245344
40256,5669,5.0,5.2492514
40100,5669,2.0,
29143,5669,4.0,4.4491453
18854,5669,5.0,4.294012
22079,5669,5.0,3.4744055
24753,5669,5.0,4.635168
8879,5669,4.0,2.9821157
32807,5769,4.0,3.228384
41505,5769,5.0,2.8103404
34307,5769,3.0,3.7770393
29225,5860,1.0,3.4769387
21246,5860,3.0,3.768034
34665,5860,1.0,
32551,5860,4.0,
7070,5860,1.0,3.2153082
19167,5860,3.0,
19345,6184,5.0,1.5027018
20756,6184,5.0,3.50343
31176,6184,2.0,4.1183443
31370,6184,5.0,5.400596
23714,6184,5.0,4.6213346
7783,6184,5.0,3.6547072
29388,6517,4.0,4.3464003
8206,6517,5.0,3.7753975
30858,6517,3.0,3.7994897
43122,6517,4.0,4.5116343
21196,6517,4.0,4.4594073
21091,6517,5.0,5.4598427
46756,6669,4.0,3.4595418
16959,6669,5.0,2.9745054
40585,6752,5.0,1.3855106
13661,6752,2.0,4.6214957
20732,6752,3.0,
8333,6752,4.0,3.3223333
13195,6938,5.0,4.596351
32329,6938,4.0,3.5705307
28099,6938,5.0,3.697165
23815,6938,3.0,3.4649544
26776,6938,5.0,3.030563
25657,6938,5.0,4.02455
47287,6938,3.0,4.4677925
11183,7320,2.0,4.7266045
27704,7320,5.0,4.607544
8602,7320,4.0,3.4818273
46955,7320,5.0,
5229,7320,5.0,4.3492947
11010,7391,2.0,
36205,7391,5.0,1.7924403
46099,7391,5.0,2.5199728
12916,7391,3.0,3.5538673
25611,7920,3.0,5.1496797
31925,7920,5.0,5.111766
9997,7920,4.0,4.3591437
41875,7920,2.0,3.4375145
42441,7920,3.0,4.256629
25244,7920,5.0,3.3400831
48640,7920,5.0,
24174,7932,5.0,2.7930655
24524,7932,5.0,4.194029
6906,7932,5.0,4.0923147
32742,7932,5.0,
7416,7932,5.0,
20892,7932,5.0,4.443214
44856,7932,5.0,4.467042
46107,7932,4.0,4.289623
8735,7932,1.0,
22650,7932,5.0,4.224739
43831,7949,4.0,4.24253
13489,7949,1.0,3.0831685
6390,7949,5.0,2.3632035
33992,7949,5.0,3.6618145
44065,7949,1.0,2.6362643
23524,7949,4.0,3.753565
24885,7949,3.0,3.8424962
6674,7949,4.0,3.417625
337,7949,1.0,2.5520647
23778,7949,5.0,4.668779
10814,7949,5.0,4.972181
6117,7949,4.0,
5917,8180,5.0,
37523,8180,5.0,0.42075905
42787,8180,2.0,3.387826
48534,8180,4.0,2.737234
1836,8180,5.0,
22982,8431,5.0,3.832651
38567,8657,3.0,4.816514
19265,8657,5.0,5.4799356
9791,8657,5.0,3.9376369
144,8657,5.0,
41404,8657,5.0,5.2215376
42373,8960,5.0,
31979,8960,5.0,4.91981
13689,8960,5.0,5.1627054
45430,8960,5.0,2.8300269
21455,8960,5.0,0.76280916
22460,8960,5.0,4.739204
36301,8960,4.0,3.5139341
10896,8960,4.0,3.9255507
16870,8960,1.0,0.9639491
39988,8960,5.0,4.471489
25255,8960,4.0,1.5222282
22957,8960,5.0,3.4891512
19014,267,1.0,3.1436057
6952,267,5.0,4.2391605
38247,293,5.0,
35675,293,1.0,3.1181889
24533,293,5.0,3.1816964
25739,293,4.0,0.90625864
968,293,4.0,3.7094774
21555,404,5.0,5.105071
9002,404,2.0,3.1649451
15520,404,4.0,4.1223216
16853,817,5.0,1.3547691
26060,817,5.0,3.0908322
27499,817,5.0,4.168478
36874,817,5.0,3.985066
4526,1102,1.0,
36046,1102,5.0,4.492632
13086,1102,5.0,3.7590327
32605,1102,5.0,2.6582503
23687,1102,5.0,5.3071756
45041,1102,3.0,4.1935925
28449,1343,5.0,4.727516
39682,1343,5.0,5.7764153
7700,1343,5.0,3.903316
9160,1343,1.0,1.6796713
44402,1343,5.0,4.6958175
24015,1343,5.0,4.1972513
16631,1639,3.0,3.9284859
36890,1639,2.0,1.671186
29346,1639,5.0,4.4130626
7885,1639,2.0,2.7824993
38714,2012,2.0,2.638994
23418,2012,3.0,2.6447182
33004,2012,5.0,5.3373194
2149,2012,5.0,
47861,2012,4.0,3.790794
20975,2012,5.0,4.926043
31891,2012,2.0,2.9787445
35249,2290,3.0,
13549,2290,5.0,4.21644
31088,2290,4.0,3.5899167
28608,2290,4.0,4.4185886
37329,2290,2.0,
47342,2290,5.0,
40923,2290,3.0,4.3825173
38506,2290,3.0,
28747,2290,1.0,1.1992329
21113,2290,5.0,4.6506104
25777,2290,4.0,
27799,2462,5.0,
2633,2462,5.0,3.0060194
41700,2462,2.0,
7029,2462,3.0,1.119524
27019,2462,5.0,3.5156739
30258,2462,5.0,2.0351932
349,2462,5.0,3.9576836
34412,2462,4.0,3.8344052
18423,2671,5.0,4.383521
7086,2671,5.0,4.1219215
37789,3429,4.0,
24030,3429,2.0,1.867912
20861,3429,5.0,0.44358057
13725,3682,5.0,4.049789
18750,3776,1.0,2.7840672
28050,3776,5.0,3.4259865
17295,3776,3.0,3.7134833
42841,3776,5.0,4.7601376
12062,3776,4.0,
10390,3776,4.0,3.615218
34096,3776,5.0,4.0250654
35317,3776,5.0,4.6949615
22046,3776,5.0,4.4268026
43739,3776,5.0,
35392,3776,5.0,2.0705128
14739,3776,5.0,
21374,3776,4.0,
39701,3776,4.0,
14772,3776,5.0,2.550471
25116,3776,4.0,3.3791916
24629,3776,5.0,4.2244587
1762,3776,5.0,1.3891988
27844,3776,5.0,4.08659
30769,3982,5.0,3.1901178
13339,3982,5.0,4.20829
39757,3982,5.0,4.9845037
26064,3982,5.0,2.2185748
22646,3982,5.0,3.1720023
18268,3982,3.0,2.5758677
38015,3982,5.0,4.3003263
47490,3982,2.0,4.4206715
36070,3982,5.0,
381,3982,5.0,4.092061
30157,3982,4.0,3.9128451
41831,3982,5.0,3.5069652
18539,4052,1.0,0.5413611
15370,4052,2.0,2.456979
26915,4052,5.0,
25272,4052,5.0,3.2177284
40949,4052,5.0,2.9635694
1252,4052,4.0,3.6321263
8269,4052,5.0,4.1247573
30553,4052,4.0,3.8133247
8549,4052,5.0,4.356419
13731,4052,2.0,
20745,4052,5.0,1.4959649
16978,4052,5.0,3.7106545
31393,4052,4.0,2.4111829
23301,4052,3.0,3.8631868
27017,4052,5.0,
35045,4052,4.0,3.9459736
3348,4052,4.0,3.9344141
42354,4052,5.0,4.4404874
42920,4052,4.0,
26694,4052,1.0,4.0895147
2603,4340,5.0,4.4430413
32442,4340,2.0,2.3981872
44241,4340,3.0,1.6730283
6056,4759,5.0,3.304853
48498,4759,3.0,2.5415816
1008,4759,2.0,2.2017193
9801,4759,5.0,3.8368258
43129,4759,4.0,
9664,4759,4.0,4.3394747
31262,4759,4.0,3.968645
34725,4759,5.0,
43587,4759,5.0,3.2921028
16872,4759,5.0,4.14704
17276,4947,5.0,
34490,4947,3.0,2.1152697
38719,4947,2.0,4.6500826
8797,4947,4.0,3.2266653
31900,5473,4.0,5.035238
34919,5473,5.0,4.072978
17668,5473,4.0,4.013769
2550,5473,5.0,4.6866875
39633,5731,3.0,
47897,5776,5.0,3.724833
30238,5922,5.0,1.6093785
31983,5988,5.0,3.126824
23942,5988,5.0,4.8193083
31606,5988,5.0,5.094818
17354,5988,1.0,3.4779098
11042,5988,1.0,3.5070343
34833,5988,5.0,4.904749
23517,5989,2.0,3.7593179
2296,5989,4.0,3.1099217
17335,5989,5.0,2.8328652
5667,5989,1.0,0.5709889
40801,5989,2.0,4.1080465
38563,5989,5.0,4.7552385
18569,5989,5.0,2.5903273
26118,5989,4.0,4.3526444
19431,5989,5.0,2.0954974
44052,6001,5.0,4.3245993
39732,6001,5.0,4.8429117
10256,6001,5.0,4.3435316
744,6144,4.0,4.178536
20206,6144,4.0,4.2192135
30045,6144,1.0,5.2609196
32011,6144,5.0,0.6546401
534,6144,3.0,
32558,6144,5.0,3.5002184
47730,6144,4.0,1.8152509
46311,6144,3.0,4.0337543
32720,6144,5.0,4.5779223
7281,6432,4.0,3.95742
41689,6432,5.0,4.4260025
16948,6432,4.0,3.3096676
27483,6432,3.0,3.5921636
47945,6432,3.0,2.0448108
7870,6432,4.0,
39751,6432,3.0,2.688768
17591,6432,3.0,2.9587815
33793,6432,4.0,3.685554
36915,6432,2.0,3.406168
20551,6432,3.0,4.3439875
17363,6432,2.0,4.3980365
35997,6432,4.0,4.307308
27820,6861,1.0,3.0855606
26785,6861,1.0,
8675,6861,4.0,2.1505551
27213,6861,2.0,
29428,6861,2.0,2.8405907
46518,6918,1.0,3.4265513
24668,6918,5.0,2.956687
36707,6918,1.0,2.310542
15914,7041,1.0,1.5922081
33315,7183,4.0,3.7051716
38926,7376,3.0,3.6223323
36452,7376,1.0,
48478,7376,5.0,4.5802774
32093,7376,5.0,
15970,7376,4.0,5.3450804
40983,7376,4.0,1.8812706
47122,7376,4.0,3.719461
28864,7376,5.0,1.3236241
21933,7376,5.0,
47956,8223,5.0,3.2910562
27663,8223,4.0,3.9306312
21737,8223,3.0,3.6179538
25433,8223,4.0,3.4571383
25428,8223,4.0,1.0435288
32271,8223,5.0,4.5472393
12635,8223,5.0,4.041712
38825,8223,5.0,
35995,8327,1.0,
45746,8327,1.0,3.7425742
4610,8327,5.0,1.3619959
13312,8327,5.0,3.4063225
27264,8327,1.0,4.458604
47339,8327,1.0,2.3081625
11984,8327,4.0,3.2081225
18657,8327,4.0,4.0383615
8746,8327,5.0,3.8248632
3018,8327,5.0,5.1271853
4215,8327,1.0,3.906323
20275,8327,4.0,2.944243
38896,8327,4.0,3.3938866
6796,8327,4.0,
7185,8327,1.0,4.075474
13595,8327,4.0,3.978549
48238,8368,5.0,3.3748078
21280,8368,4.0,2.6143215
39612,8368,3.0,
42892,8368,5.0,4.257331
172,8368,1.0,4.3939757
2880,8461,1.0,0.99290246
45311,8461,3.0,4.224279
21146,8461,1.0,3.3998775
23448,8461,1.0,1.4605932
34820,8461,5.0,1.4278157
11157,8461,4.0,
34602,8604,4.0,4.3236217
16205,8604,5.0,4.6615314
5779,8604,5.0,
4411,8604,5.0,4.019303
188,8604,3.0,4.8312826
37013,8604,5.0,3.9916093
1674,8604,5.0,3.45154
32139,8604,5.0,4.301261
36835,8604,4.0,3.215912
27169,8604,4.0,2.8430214
30242,8604,5.0,1.1227124
31826,8789,4.0,2.363933
24360,8789,5.0,4.049551
3761,8802,5.0,4.288251
33230,8802,4.0,4.387556
17205,8802,5.0,3.3262753
18982,8802,5.0,2.4028087
39444,8802,2.0,4.106748
40457,8802,4.0,3.9934478
35185,8802,4.0,
46676,8802,5.0,
18730,8802,3.0,3.397857
18630,8802,4.0,4.556254
10620,8802,4.0,3.5849662
20499,8802,5.0,3.3401349
4282,8802,3.0,3.3029249
39105,8802,5.0,3.4347665
28718,8802,3.0,3.7658155
33146,8802,5.0,2.9094424
13410,8802,5.0,3.4764042
14956,8802,4.0,4.5664344
47028,8802,4.0,4.1449623
5486,8802,3.0,3.1822972
43481,8802,5.0,4.2165413
14892,8802,4.0,3.0734055
37873,8802,2.0,2.3436065
13360,8802,3.0,3.955441
43344,8914,4.0,2.7636254
22147,8914,5.0,4.3602943
358,8914,5.0,0.71502644
6405,8914,2.0,1.1874781
32672,45,5.0,5.4576993
32987,45,5.0,5.0718784
7555,45,3.0,4.533675
34107,45,3.0,4.6726685
14414,45,4.0,4.3263206
1255,45,5.0,4.6905575
16069,45,5.0,5.1070814
39799,45,2.0,3.2286942
44575,45,5.0,
32378,45,5.0,
24296,45,5.0,2.1451578
7194,45,5.0,4.9949074
21640,45,5.0,5.136674
31041,45,5.0,5.078846
21588,45,4.0,4.585603
724,45,5.0,4.9270973
26117,45,3.0,1.6552329
9803,45,5.0,4.209946
35421,45,4.0,4.964827
8289,45,5.0,4.632726
34724,45,5.0,4.6467957
38587,569,1.0,4.6350107
38264,569,2.0,2.8891602
15465,769,2.0,0.657657
11436,769,5.0,1.6416891
42366,769,2.0,2.486359
36103,793,5.0,5.1747074
10243,793,5.0,3.8856277
17842,793,5.0,5.1101947
14926,793,5.0,4.0291047
19976,938,5.0,4.694813
15593,938,5.0,4.855579
44741,938,5.0,4.617
15119,938,5.0,3.232547
43706,977,2.0,3.7128239
1202,977,3.0,2.3898401
10287,1333,4.0,
29459,1442,1.0,
45587,1442,3.0,3.2972012
31700,1442,4.0,2.3446891
19906,1442,1.0,2.056924
7303,1442,2.0,0.42706966
26479,1442,5.0,3.1684842
3407,1442,1.0,
47960,1442,5.0,
38511,1442,5.0,0.9784758
30088,1442,4.0,3.7372682
513,1611,2.0,0.71766585
25606,1611,2.0,3.200302
20231,1611,5.0,3.0609775
1835,1611,1.0,
40925,1611,4.0,
30520,1611,4.0,2.3729713
40239,1611,4.0,2.4340794
28402,1611,3.0,2.8912218
10422,1704,5.0,4.1375666
29386,1704,5.0,
13529,1704,4.0,4.1479206
45378,1704,4.0,4.0648937
17237,1704,4.0,4.049957
13989,1704,5.0,2.724867
5018,1715,5.0,4.464587
31078,1715,5.0,
31214,1715,5.0,3.2368848
39977,2091,1.0,
11948,2091,3.0,3.653423
881,2091,3.0,3.6968663
36268,2091,4.0,3.1306171
3465,2309,5.0,4.0809054
22670,2309,5.0,3.9284868
14124,2608,5.0,
38796,2608,5.0,4.698722
21490,2608,4.0,4.6627474
9219,2608,4.0,3.8097062
9851,2608,4.0,3.66928
12712,2788,5.0,3.7185338
17013,2788,5.0,4.37334
39801,2788,5.0,4.296955
26788,2788,5.0,
34956,2788,5.0,3.0356138
756,3014,5.0,3.0608664
35692,3131,5.0,2.793398
8001,3131,5.0,
18768,3131,4.0,4.537873
38279,3131,4.0,3.1094017
33670,3131,4.0,4.1139836
20831,3131,4.0,3.7583432
38117,3131,5.0,4.221435
13810,3131,5.0,3.2108493
43584,3131,5.0,4.1185837
43737,3131,4.0,3.094291
23305,3131,4.0,4.2513666
34123,3131,3.0,4.438957
7924,3131,2.0,0.71419895
16674,3131,4.0,4.3182654
30093,3131,4.0,4.190741
21982,3131,4.0,
38869,3131,1.0,
48531,3131,5.0,4.737195
42993,3190,1.0,
13993,3190,5.0,2.5786192
37318,3190,1.0,2.0806053
48545,3190,1.0,
20274,3190,4.0,2.4134104
15799,3190,5.0,2.234834
26803,3190,1.0,
10907,3618,3.0,
17138,3618,3.0,
31016,3618,2.0,3.578668
39675,3618,4.0,4.0143743
29317,3618,2.0,0.89890313
43670,3724,5.0,3.1129155
29697,3724,5.0,3.818261
3333,3724,5.0,4.1969385
18720,3724,5.0,2.9555311
46961,3724,3.0,2.8191476
45660,3724,4.0,4.0960684
28600,3724,5.0,3.2588007
47256,3724,4.0,4.63831
20957,4168,5.0,3.7983177
9995,4168,5.0,3.8972385
30914,4168,5.0,
36132,4168,2.0,4.550069
29300,4168,4.0,4.2006264
2315,4168,5.0,
3618,4168,4.0,3.2050357
3742,4168,5.0,
16190,4168,5.0,4.1416135
42244,4168,5.0,3.6889267
16238,4168,4.0,4.1940365
9243,4168,3.0,3.7606568
42749,4272,5.0,4.830841
43033,4491,5.0,
23556,4491,4.0,
39017,4491,4.0,3.3430443
21137,4491,2.0,0.6667088
21153,4491,3.0,3.6440787
35487,4491,3.0,3.1851354
16092,4491,2.0,
33390,4491,4.0,
28713,4491,4.0,1.8431058
3525,4491,4.0,
36110,4491,3.0,2.9244208
29571,4959,5.0,3.4582477
2336,4959,1.0,0.75368685
23172,4959,1.0,0.6463237
29061,5172,4.0,3.7627716
1199,5172,4.0,4.157814
5571,5172,5.0,
37743,5172,4.0,2.017106
33034,5172,3.0,
23906,5172,5.0,
18153,5356,5.0,5.34513
24623,5356,5.0,1.4575248
21991,5356,5.0,
39940,5356,5.0,
8316,5356,5.0,4.232891
19007,5412,1.0,3.3036702
17730,5412,5.0,
38958,5412,5.0,
13925,5412,5.0,
24394,5412,5.0,4.095299
6995,5412,3.0,4.8293524
27415,5412,4.0,3.6980932
35370,5557,5.0,2.5371737
26578,5557,4.0,4.5316377
19324,5557,5.0,2.0941737
2765,5557,5.0,1.7586504
40434,5641,5.0,2.3352592
38795,5641,3.0,4.590124
35305,5641,3.0,4.1682243
19919,5641,3.0,
30225,5641,3.0,
32465,5641,5.0,4.51341
31349,5641,5.0,
40044,5641,5.0,4.650725
20055,5641,4.0,3.081195
48527,5641,2.0,1.9585512
46354,5641,4.0,3.555193
5141,5641,3.0,3.2245054
38708,5641,5.0,3.3126342
14091,5641,4.0,4.034155
42941,5641,5.0,4.2427797
39903,5725,2.0,3.373941
5325,5725,5.0,3.7674398
45477,5725,5.0,3.918015
38305,5725,3.0,4.0404286
5039,5725,4.0,3.895715
6218,5725,5.0,3.9804273
9987,5725,4.0,4.0977683
26437,5725,5.0,3.6009965
11534,5725,2.0,3.715406
13309,5725,5.0,3.8569965
2063,6136,3.0,4.0672665
20378,6150,4.0,2.4992642
36771,6150,1.0,3.761719
43323,6150,5.0,2.5104012
18038,6150,4.0,4.9778323
13991,6150,3.0,3.463666
20960,6150,5.0,
43939,6150,5.0,4.8084307
22576,6150,5.0,2.8573067
34799,6150,3.0,3.8364255
38480,6150,5.0,4.8179593
4824,6150,4.0,4.442149
7846,6150,2.0,3.9544978
32811,6150,5.0,
38848,6150,5.0,4.508335
30151,6150,5.0,2.5596895
43207,6150,5.0,4.4905853
29776,6150,5.0,3.364242
45861,6150,4.0,4.1853504
38501,6150,4.0,1.7326753
1691,6150,4.0,3.5065784
11926,6150,5.0,0.9772469
32255,6150,5.0,3.5543237
481,6206,3.0,3.9556694
21517,6206,5.0,2.195061
44370,6206,1.0,2.2173047
45062,6206,2.0,0.7908554
19512,6206,5.0,3.7231474
18833,6206,4.0,1.4346116
45798,6206,5.0,3.9475353
33638,6206,2.0,3.0665765
10144,6206,5.0,4.306959
44222,6206,3.0,3.6513872
21343,6535,3.0,4.185493
696,7743,4.0,4.1241264
42314,7743,2.0,2.391643
29184,7743,4.0,3.1007776
10450,7743,2.0,
2917,7743,3.0,
43219,7743,5.0,3.6632075
25498,7743,5.0,3.6996956
32927,7743,5.0,4.749555
31367,7840,5.0,4.98975
46260,7840,4.0,4.6031165
27622,7840,4.0,3.97536
29221,7840,4.0,3.5297847
26559,7840,4.0,4.6375866
4832,7954,5.0,
2654,7954,5.0,3.0090396
8245,7954,4.0,3.488574
25484,8062,2.0,
19688,8062,5.0,3.5577114
24305,8232,3.0,3.720364
39968,8232,5.0,4.129096
7453,8232,3.0,3.2536008
38103,8232,4.0,
32859,8233,1.0,1.5399048
15357,8233,1.0,1.4378743
4365,8233,3.0,4.6525373
29432,8233,1.0,1.2431494
47696,8233,2.0,3.531403
42693,8335,2.0,0.8619805
15476,8335,1.0,4.8621526
21003,8335,5.0,1.4951565
29311,8335,3.0,
48236,8335,2.0,
45691,8335,2.0,
45424,8635,5.0,3.6056404
20148,8635,3.0,2.9722223
11047,8635,4.0,4.683301
34854,8635,5.0,3.0189152
930,8635,5.0,
31411,8635,5.0,3.341227
6012,8635,3.0,3.1085238
9929,8635,5.0,2.2631273
14715,8717,5.0,4.876042
2092,8717,4.0,
37220,8717,4.0,2.28032
6565,8717,5.0,3.4979591
43474,8959,5.0,3.1525722
23491,9013,1.0,3.9874172
21979,9013,5.0,2.5243185
41051,9013,1.0,0.38134485
27763,9013,5.0,2.624552
18615,9013,1.0,
30929,9013,5.0,4.029794
44156,9013,5.0,3.4798746
28188,9013,1.0,2.3637178
7040,9013,5.0,
10366,216,5.0,4.3835325
6128,216,5.0,4.7610083
35271,216,5.0,4.2156134
35241,216,3.0,3.0373065
45902,216,5.0,4.969922
11616,216,4.0,2.4453132
45204,216,5.0,3.6091027
41970,216,4.0,3.9016442
43671,216,5.0,4.550314
14143,216,3.0,
2903,216,5.0,5.1077085
43867,216,1.0,3.5324385
37667,216,5.0,4.9467773
23846,216,5.0,4.4497776
30070,216,5.0,4.0222206
387,216,5.0,4.3812857
27033,216,5.0,4.7957454
3944,216,3.0,3.2469413
1738,216,5.0,
8305,216,5.0,3.95609
14546,216,2.0,4.3804383
42997,216,5.0,4.0571055
5431,216,5.0,4.742666
47202,759,5.0,3.855525
45237,812,3.0,1.2250525
29463,812,2.0,1.3523839
35665,952,4.0,4.0187063
9570,952,5.0,2.587057
18923,952,5.0,4.6715446
45853,952,5.0,4.2212205
18808,952,5.0,4.39037
13780,1039,5.0,4.6312127
9156,1039,1.0,1.7030294
14284,1110,5.0,0.7690423
44123,1110,5.0,3.954557
12087,1110,4.0,3.8407278
17830,1110,3.0,0.7185741
46175,1110,5.0,2.3644438
45304,1110,5.0,
31044,1110,4.0,3.553495
19425,1110,4.0,4.478384
20586,1110,5.0,4.464809
7276,1110,1.0,
38715,1110,4.0,4.021088
9215,1110,5.0,5.0256844
41361,1110,5.0,3.8629737
6580,1110,3.0,4.6518927
30510,1110,5.0,4.4462056
43651,1110,5.0,3.697161
35087,1320,1.0,2.6318083
33936,1320,1.0,2.9572597
43120,1320,5.0,2.4535713
45095,1320,5.0,2.823626
45651,1320,1.0,2.9747193
20263,1320,1.0,4.00868
41177,1320,5.0,3.0565422
44905,2553,5.0,
17848,2553,3.0,3.9412837
22203,2553,3.0,
21564,2986,5.0,4.226113
28227,2986,5.0,
23343,2986,4.0,4.030162
22239,2986,5.0,2.8371851
29249,2986,3.0,4.1886764
39738,2986,4.0,4.2565165
36259,2986,2.0,3.1205704
23070,2986,4.0,3.6063957
45474,3182,2.0,
37464,3463,4.0,4.926056
2732,3463,3.0,1.8513311
2488,3640,2.0,
804,3640,4.0,3.5032802
17566,3640,1.0,4.410256
43439,3640,5.0,1.6494458
21637,3640,5.0,3.8673353
19157,3640,3.0,2.3249648
39482,3646,5.0,3.089983
12092,3646,4.0,2.9267652
36014,3646,4.0,2.6028266
31834,3742,5.0,5.2844563
2723,3742,5.0,4.4721518
24846,3742,5.0,3.462424
37469,3742,5.0,4.0636315
37234,3742,5.0,3.8348718
13159,3742,5.0,4.160699
33496,3742,4.0,2.8861613
13777,3742,5.0,4.4439545
39718,3742,5.0,3.541688
40775,3742,5.0,4.3941092
14031,4395,5.0,4.558758
8865,4395,3.0,
14895,4395,4.0,2.9939535
25681,4395,2.0,3.7844977
30611,4395,5.0,2.1883404
2198,4442,5.0,
43679,4442,3.0,2.58316
40677,4456,5.0,4.49197
45784,4456,5.0,3.09591
32781,4456,4.0,4.437516
21366,4456,5.0,4.116968
43173,4456,4.0,3.7790675
2297,4456,3.0,4.2638335
7872,4456,1.0,3.2741952
12073,4456,3.0,3.3175504
44284,4456,5.0,4.053524
18362,4456,5.0,3.5888877
5491,4456,3.0,2.964842
32897,4456,3.0,4.5431094
39639,4456,5.0,3.9599771
11668,4456,3.0,2.9903648
42167,4496,5.0,3.5991738
2595,4496,4.0,5.157206
22752,4496,4.0,4.628728
8144,4496,5.0,3.6434023
18083,4496,4.0,2.6670384
39302,4496,5.0,3.758435
8503,4496,5.0,2.908327
42513,4496,2.0,4.0058403
20333,4496,5.0,4.808534
20420,4579,3.0,3.9877374
27500,4652,5.0,3.4293976
3165,4652,3.0,3.780949
2352,4652,5.0,4.403078
10161,5284,4.0,4.1199937
22916,5284,5.0,4.339927
18634,5284,5.0,4.7789855
18116,5284,4.0,4.8223386
31172,5832,2.0,4.455897
2181,5832,5.0,4.8944187
1002,5832,4.0,4.10099
24617,5832,4.0,4.1209106
1412,6187,4.0,3.9074738
18385,6187,2.0,2.5655632
35404,6187,5.0,
42183,6640,5.0,4.047777
40009,6763,2.0,3.4304047
8163,6763,2.0,2.585691
41635,6763,2.0,3.0282154
989,6767,5.0,4.506538
5423,6767,5.0,4.617699
24900,6853,5.0,4.7687197
25458,6853,5.0,4.8052974
11207,6853,5.0,5.0105658
42404,6853,3.0,2.5562816
45167,6853,1.0,0.53965366
17140,6853,1.0,1.1648946
293,6853,3.0,4.0099654
3820,6853,4.0,
3863,7002,5.0,2.9628146
45298,7002,5.0,
11595,7002,3.0,
34262,7002,1.0,0.4053668
13978,7069,3.0,3.9068923
16800,7211,4.0,3.5829377
41135,7211,3.0,1.8869725
9077,7211,5.0,2.4515884
40614,7211,5.0,2.7931006
40650,7211,2.0,3.4609191
26006,7211,4.0,3.3837824
34965,7211,4.0,2.82827
28579,7211,4.0,2.3677104
24918,7211,2.0,4.3961024
40379,7211,4.0,3.664278
46631,7211,4.0,3.149694
34533,7951,5.0,
12948,7951,5.0,2.9065351
6798,7951,4.0,
2211,7951,5.0,
9486,8181,5.0,4.173
32460,8242,5.0,2.2156713
41126,8242,5.0,4.1128187
41285,8242,5.0,3.370562
1944,8242,2.0,
26216,8242,1.0,2.862503
43367,8242,5.0,2.80998
14323,8242,1.0,3.9179516
13751,8580,3.0,3.6063378
37918,8580,1.0,
37330,8580,5.0,
36223,8580,2.0,0.8184998
41214,8580,4.0,4.526003
41225,8580,5.0,4.4406257
364,8580,5.0,
730,8580,1.0,3.1641276
19239,8580,4.0,1.6170969
43957,8580,5.0,3.1457775
14018,8580,2.0,3.3726764
22257,8660,1.0,2.2044415
5024,8660,4.0,3.426294
36975,8660,5.0,0.74114645
4994,8660,5.0,2.7957501
13439,8660,3.0,4.799954
22753,8660,5.0,
27240,8660,5.0,
39449,8660,2.0,4.021326
40466,8660,3.0,
40870,8660,4.0,4.4925256
24559,8660,5.0,2.9744625
40620,8660,5.0,5.017436
12036,8660,4.0,3.6403158
32491,8660,5.0,1.2145218
47006,8660,5.0,4.379528
16196,8660,5.0,4.370107
38300,8660,5.0,2.3747902
19470,8660,3.0,1.2728353
16903,8910,3.0,2.866743
45919,8910,5.0,3.9077475
27220,8910,5.0,
4330,8910,5.0,3.6176133
13284,8910,3.0,3.119224
11240,38,5.0,
4007,38,5.0,4.857937
38267,38,5.0,
36709,261,4.0,4.779016
39094,261,5.0,4.4470687
44581,320,5.0,4.146792
35526,320,5.0,1.1830342
5155,418,5.0,1.5191774
132,418,5.0,3.0300832
14454,418,5.0,1.6559415
28250,418,2.0,1.8389697
39186,418,5.0,
35242,418,5.0,5.344194
1015,418,3.0,4.762359
38493,418,2.0,3.0978482
21074,418,4.0,4.7618084
29652,418,5.0,2.9443786
24502,418,1.0,3.6524317
10307,418,5.0,3.6696193
33533,418,5.0,3.9590757
3425,946,4.0,4.32603
21978,946,5.0,4.338729
23026,946,4.0,4.2073574
23871,946,5.0,
43975,946,5.0,3.7437067
37327,946,5.0,4.096943
26100,946,4.0,1.9599006
22763,946,5.0,3.2908995
533,946,4.0,3.1538587
12774,946,4.0,2.1429992
22415,946,5.0,2.032635
4685,946,3.0,2.7054229
8948,946,2.0,3.7400832
24482,1325,1.0,
27922,1325,1.0,0.68984497
41053,1325,1.0,1.233571
30892,1325,2.0,1.1713767
33610,1325,1.0,3.5792465
35440,1325,1.0,1.8002177
1238,1405,5.0,3.6989145
4424,1405,1.0,
11512,1405,5.0,3.1592824
24079,1405,4.0,3.8757777
2742,1405,4.0,4.4629965
